country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,11/7/2021,-16,6,-5,-55,-7,13
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,11/8/2021,-11,17,-9,-50,-12,16
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,11/9/2021,-8,17,-12,-50,-15,17
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,11/10/2021,-10,18,-11,-51,-14,17
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,11/11/2021,-8,18,-10,-49,-14,17
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,11/12/2021,-9,15,-10,-49,-9,17
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,11/13/2021,-11,20,-8,-47,-2,14
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,11/14/2021,-14,9,-2,-50,-6,13
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,11/15/2021,-5,23,-4,-46,-25,19
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,11/16/2021,3,30,-5,-46,-12,15
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,11/17/2021,-6,22,-10,-44,-13,18
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,11/18/2021,1,27,-5,-42,-13,16
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,11/19/2021,1,24,-5,-46,-7,17
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,11/20/2021,-5,26,-6,-45,-1,13
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,11/21/2021,-4,18,2,-47,-1,11
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,11/22/2021,-4,27,-3,-44,-9,16
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,11/23/2021,-2,26,-4,-45,-11,16
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,11/24/2021,-2,25,-5,-46,-10,15
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,11/25/2021,-2,20,-4,-45,-12,18
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,11/26/2021,0,22,-6,-45,-5,17
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,11/27/2021,1,26,1,-41,3,12
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,11/28/2021,2,22,9,-43,0,11
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,11/29/2021,10,32,9,-40,-9,14
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,11/30/2021,8,35,10,-36,-40,17
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,12/1/2021,1,25,0,-45,-9,13
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,12/2/2021,4,24,1,-43,-10,15
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,12/3/2021,3,23,-1,-45,-4,17
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,12/4/2021,0,26,1,-44,3,13
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,12/5/2021,3,22,10,-43,2,10
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,12/6/2021,4,30,5,-39,-5,15
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,12/7/2021,8,29,3,-43,-5,14
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,12/8/2021,11,38,7,-37,-34,18
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,12/9/2021,8,32,0,-42,-4,14
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,12/10/2021,10,29,2,-39,2,14
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,12/11/2021,10,33,4,-37,10,11
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,12/12/2021,3,19,2,-37,8,11
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,12/13/2021,0,22,-8,-36,-3,15
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,12/14/2021,16,39,2,-36,-4,13
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,12/15/2021,17,42,0,-34,-4,13
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,12/16/2021,16,41,-6,-50,-5,13
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,12/17/2021,-36,-11,-33,-71,-36,9
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,12/18/2021,-38,-14,-25,-54,-25,9
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,12/19/2021,-36,-19,-19,-51,-22,7
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,12/20/2021,-28,0,-10,-44,-39,9
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,12/21/2021,-18,11,-3,-42,-36,6
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,12/22/2021,18,52,10,-26,-20,2
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,12/23/2021,40,86,23,-8,-19,6
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,12/24/2021,31,107,27,-20,-26,8
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,12/25/2021,-4,15,32,-50,-34,5
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,12/26/2021,15,39,23,-24,-2,6
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,12/27/2021,18,52,18,-16,-23,14
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,12/28/2021,29,68,28,-15,-24,11
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,12/29/2021,36,79,32,-12,-21,12
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,12/30/2021,44,113,40,-5,-40,13
PH,Philippines,MIMAROPA,,,PH-41,,ChIJ15tKmiSnvDMRgqZLXnp65v0,12/31/2021,27,125,32,-27,-31,13
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,1/1/2021,-73,-57,-56,-83,-75,32
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,1/2/2021,-51,-23,-48,-68,-41,20
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,1/3/2021,-56,-30,-57,-64,-21,16
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,1/4/2021,-43,-8,-39,-62,-39,21
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,1/5/2021,-45,-10,-44,-61,-41,22
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,1/6/2021,-44,-8,-42,-63,-40,23
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,1/7/2021,-45,-11,-42,-62,-40,23
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,1/8/2021,-45,-10,-42,-64,-38,24
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,1/9/2021,-41,-6,-38,-57,-24,17
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,1/10/2021,-42,-7,-39,-57,-14,14
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,1/11/2021,-43,-10,-38,-61,-39,21
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,1/12/2021,-44,-11,-43,-61,-41,22
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,1/13/2021,-47,-14,-44,-63,-41,21
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,1/14/2021,-47,-16,-43,-64,-44,20
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,1/15/2021,-47,-15,-43,-66,-43,20
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,1/16/2021,-43,-11,-41,-61,-31,14
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,1/17/2021,-46,-14,-41,-60,-23,11
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,1/18/2021,-46,-16,-40,-63,-44,19
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,1/19/2021,-48,-18,-46,-64,-46,21
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,1/20/2021,-52,-24,-51,-65,-45,22
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,1/21/2021,-49,-18,-45,-64,-45,22
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,1/22/2021,-48,-17,-44,-66,-42,23
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,1/23/2021,-44,-13,-41,-62,-29,16
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,1/24/2021,-47,-16,-43,-61,-21,13
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,1/25/2021,-45,-14,-40,-62,-42,19
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,1/26/2021,-46,-16,-45,-62,-44,21
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,1/27/2021,-49,-18,-46,-64,-43,22
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,1/28/2021,-46,-15,-43,-62,-43,21
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,1/29/2021,-43,-8,-39,-63,-40,22
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,1/30/2021,-38,0,-34,-58,-26,15
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,1/31/2021,-39,0,-33,-57,-17,11
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,2/1/2021,-42,-4,-35,-61,-41,19
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,2/2/2021,-43,-6,-38,-60,-43,20
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,2/3/2021,-45,-10,-40,-63,-42,21
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,2/4/2021,-46,-13,-40,-63,-42,21
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,2/5/2021,-45,-11,-41,-65,-40,22
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,2/6/2021,-41,-7,-38,-60,-26,16
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,2/7/2021,-43,-9,-35,-61,-18,12
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,2/8/2021,-43,-10,-37,-62,-41,19
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,2/9/2021,-47,-15,-48,-62,-43,21
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,2/10/2021,-44,-8,-43,-62,-41,21
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,2/11/2021,-39,-4,-35,-58,-41,19
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,2/12/2021,-46,-12,-43,-70,-59,27
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,2/13/2021,-42,-9,-41,-62,-30,16
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,2/14/2021,-30,3,-19,-55,-15,10
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,2/15/2021,-40,-5,-37,-60,-40,19
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,2/16/2021,-41,-4,-41,-60,-42,20
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,2/17/2021,-43,-6,-40,-62,-40,21
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,2/18/2021,-43,-8,-38,-61,-41,21
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,2/19/2021,-43,-7,-39,-63,-39,22
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,2/20/2021,-39,-2,-32,-58,-25,16
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,2/21/2021,-42,-5,-32,-58,-17,13
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,2/22/2021,-44,-11,-42,-61,-39,19
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,2/23/2021,-43,-8,-42,-60,-41,21
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,2/24/2021,-42,-4,-37,-59,-39,20
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,2/25/2021,-44,-7,-38,-67,-60,26
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,2/26/2021,-42,-4,-38,-62,-38,22
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,2/27/2021,-37,1,-33,-58,-24,15
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,2/28/2021,-38,2,-30,-56,-15,11
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/1/2021,-39,0,-35,-59,-39,19
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/2/2021,-41,-3,-41,-59,-40,20
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/3/2021,-42,-3,-39,-61,-39,21
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/4/2021,-42,-5,-37,-60,-40,21
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/5/2021,-42,-4,-37,-62,-38,22
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/6/2021,-38,0,-31,-57,-24,15
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/7/2021,-40,-2,-28,-57,-15,12
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/8/2021,-41,-5,-34,-59,-39,20
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/9/2021,-43,-6,-40,-60,-41,21
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/10/2021,-43,-4,-39,-61,-40,22
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/11/2021,-44,-7,-40,-61,-40,22
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/12/2021,-46,-9,-43,-64,-39,24
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/13/2021,-41,-2,-39,-59,-25,17
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/14/2021,-44,-3,-38,-60,-16,14
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/15/2021,-43,-4,-41,-60,-39,21
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/16/2021,-45,-5,-47,-61,-42,23
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/17/2021,-47,-7,-46,-63,-41,23
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/18/2021,-48,-10,-46,-63,-42,24
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/19/2021,-49,-9,-49,-65,-41,25
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/20/2021,-46,-6,-47,-61,-27,19
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/21/2021,-49,-8,-47,-62,-20,16
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/22/2021,-51,-10,-46,-65,-43,24
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/23/2021,-53,-12,-53,-67,-46,26
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/24/2021,-54,-14,-53,-68,-46,27
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/25/2021,-54,-13,-52,-68,-47,27
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/26/2021,-55,-14,-53,-70,-45,29
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/27/2021,-51,-5,-51,-67,-30,22
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/28/2021,-54,-3,-53,-67,-22,19
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/29/2021,-70,-34,-64,-79,-59,32
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/30/2021,-69,-28,-67,-80,-61,33
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/31/2021,-67,-19,-63,-80,-62,33
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/1/2021,-79,-38,-72,-88,-78,39
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/2/2021,-86,-60,-79,-92,-82,46
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/3/2021,-74,-34,-70,-85,-59,32
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/4/2021,-72,-29,-66,-81,-40,24
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/5/2021,-64,-22,-59,-76,-55,30
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/6/2021,-65,-22,-62,-76,-57,31
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/7/2021,-66,-23,-61,-77,-57,32
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/8/2021,-65,-22,-59,-76,-56,31
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/9/2021,-71,-27,-66,-83,-69,38
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/10/2021,-66,-23,-61,-78,-44,27
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/11/2021,-69,-24,-61,-77,-37,23
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/12/2021,-56,-15,-52,-70,-49,27
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/13/2021,-56,-14,-56,-70,-50,28
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/14/2021,-56,-13,-54,-71,-50,28
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/15/2021,-54,-7,-53,-69,-49,28
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/16/2021,-55,-9,-54,-71,-48,30
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/17/2021,-52,-6,-51,-69,-33,23
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/18/2021,-55,-7,-50,-69,-26,19
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/19/2021,-52,-10,-49,-68,-47,26
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/20/2021,-53,-9,-52,-68,-49,27
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/21/2021,-54,-9,-52,-69,-48,28
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/22/2021,-55,-12,-52,-69,-48,28
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/23/2021,-56,-13,-53,-71,-46,29
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/24/2021,-51,-6,-48,-67,-31,22
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/25/2021,-54,-7,-47,-67,-25,18
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/26/2021,-53,-11,-48,-68,-46,25
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/27/2021,-53,-9,-51,-68,-47,27
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/28/2021,-53,-10,-52,-69,-47,27
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/29/2021,-53,-9,-51,-68,-47,27
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/30/2021,-50,-2,-49,-67,-44,27
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,5/1/2021,-47,1,-47,-66,-41,22
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,5/2/2021,-49,-2,-46,-64,-22,17
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,5/3/2021,-47,-3,-45,-64,-44,24
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,5/4/2021,-48,-5,-51,-65,-46,25
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,5/5/2021,-49,-5,-49,-65,-45,25
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,5/6/2021,-49,-6,-48,-65,-45,26
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,5/7/2021,-50,-7,-50,-67,-43,27
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,5/8/2021,-44,-1,-44,-62,-26,19
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,5/9/2021,-41,4,-37,-61,-17,15
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,5/10/2021,-46,-5,-45,-64,-43,23
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,5/11/2021,-48,-4,-48,-64,-44,25
