country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,2/15/2020,8,4,19,5,5,0
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,2/16/2020,3,2,6,-1,1,0
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,2/17/2020,0,2,-1,-1,4,0
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,2/18/2020,0,3,1,2,4,0
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,2/19/2020,-3,-2,-4,-5,4,0
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,2/20/2020,-1,-2,-2,-2,4,0
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,2/21/2020,-2,-3,-1,-5,5,1
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,2/22/2020,0,-2,10,0,5,0
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,2/23/2020,-4,-5,3,-9,2,1
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,2/24/2020,0,-3,5,-6,1,0
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,2/25/2020,-6,-5,5,-28,-46,12
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,2/26/2020,-3,-1,2,-3,4,0
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,2/27/2020,-2,-1,3,-4,4,0
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,2/28/2020,0,1,6,-4,5,0
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,2/29/2020,5,5,15,4,7,0
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/1/2020,2,5,8,-4,4,0
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/2/2020,0,3,2,-4,6,0
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/3/2020,0,3,1,-3,5,0
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/4/2020,-2,2,-1,-6,4,1
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/5/2020,-1,2,0,-3,4,0
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/6/2020,-3,-1,1,-6,5,1
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/7/2020,-1,0,13,-2,6,0
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/8/2020,-6,-2,1,-10,2,1
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/9/2020,-5,2,-5,-9,2,1
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/10/2020,-11,4,-18,-16,-14,6
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/11/2020,-15,5,-24,-23,-15,7
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/12/2020,-16,10,-25,-22,-16,7
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/13/2020,-22,7,-32,-25,-19,10
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/14/2020,-28,2,-36,-23,-11,8
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/15/2020,-54,-24,-56,-58,-16,15
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/16/2020,-48,-9,-42,-53,-35,17
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/17/2020,-76,-39,-69,-81,-71,32
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/18/2020,-81,-49,-75,-87,-76,36
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/19/2020,-83,-54,-76,-88,-78,38
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/20/2020,-84,-56,-78,-90,-79,41
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/21/2020,-84,-56,-77,-89,-72,32
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/22/2020,-85,-59,-80,-89,-63,27
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/23/2020,-83,-57,-78,-91,-80,38
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/24/2020,-84,-59,-79,-91,-81,39
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/25/2020,-85,-59,-80,-91,-81,39
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/26/2020,-85,-62,-80,-91,-82,40
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/27/2020,-85,-59,-80,-92,-81,42
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/28/2020,-84,-58,-79,-90,-74,34
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/29/2020,-86,-62,-81,-90,-65,28
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/30/2020,-84,-62,-79,-92,-81,39
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,3/31/2020,-85,-62,-80,-92,-82,39
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/1/2020,-85,-63,-81,-92,-82,40
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/2/2020,-86,-64,-81,-92,-82,41
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/3/2020,-86,-64,-81,-92,-81,44
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/4/2020,-85,-62,-80,-91,-74,34
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/5/2020,-86,-63,-81,-91,-66,28
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/6/2020,-84,-61,-79,-92,-81,39
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/7/2020,-83,-58,-79,-91,-82,39
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/8/2020,-82,-54,-79,-91,-81,39
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/9/2020,-89,-72,-82,-93,-87,42
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/10/2020,-92,-80,-87,-95,-88,47
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/11/2020,-86,-63,-81,-92,-77,35
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/12/2020,-85,-61,-80,-90,-67,28
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/13/2020,-82,-57,-77,-91,-80,38
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/14/2020,-82,-57,-77,-90,-81,39
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/15/2020,-82,-57,-78,-91,-80,40
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/16/2020,-84,-60,-78,-91,-81,40
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/17/2020,-85,-61,-79,-92,-80,43
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/18/2020,-84,-60,-78,-90,-74,34
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/19/2020,-85,-59,-79,-90,-66,28
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/20/2020,-82,-57,-77,-91,-80,38
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/21/2020,-84,-61,-79,-92,-81,40
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/22/2020,-85,-64,-80,-92,-81,41
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/23/2020,-85,-64,-81,-92,-82,41
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/24/2020,-86,-65,-81,-93,-81,44
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/25/2020,-85,-62,-79,-91,-74,35
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/26/2020,-86,-64,-81,-91,-66,29
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/27/2020,-83,-61,-78,-91,-79,39
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/28/2020,-83,-60,-78,-91,-80,39
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/29/2020,-83,-59,-79,-91,-79,39
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,4/30/2020,-88,-51,-92,-89,-79,39
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,5/1/2020,-90,-54,-93,-90,-83,44
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,5/2/2020,-89,-53,-93,-88,-72,34
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,5/3/2020,-90,-57,-93,-88,-65,28
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,5/4/2020,-88,-54,-92,-88,-78,38
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,5/5/2020,-88,-51,-92,-88,-78,38
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,5/6/2020,-88,-49,-92,-88,-78,39
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,5/7/2020,-87,-50,-92,-88,-78,39
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,5/8/2020,-87,-50,-91,-89,-77,41
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,5/9/2020,-85,-46,-91,-86,-69,32
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,5/10/2020,-83,-43,-91,-85,-59,25
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,5/11/2020,-85,-47,-90,-87,-76,37
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,5/12/2020,-86,-47,-91,-87,-77,38
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,5/13/2020,-86,-47,-91,-87,-76,38
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,5/14/2020,-85,-46,-90,-87,-76,38
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,5/15/2020,-88,-56,-91,-90,-77,41
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,5/16/2020,-81,-38,-88,-83,-65,30
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,5/17/2020,-82,-41,-88,-83,-55,26
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,5/18/2020,-79,-36,-87,-83,-68,33
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,5/19/2020,-80,-39,-88,-83,-70,34
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,5/20/2020,-79,-38,-88,-84,-69,35
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,5/21/2020,-79,-38,-88,-84,-70,35
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,5/22/2020,-80,-40,-88,-85,-68,38
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,5/23/2020,-79,-39,-88,-82,-59,30
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,5/24/2020,-80,-39,-89,-81,-52,25
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,5/25/2020,-79,-37,-89,-85,-77,37
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,5/26/2020,-78,-37,-87,-82,-66,33
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,5/27/2020,-78,-37,-87,-83,-66,34
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,5/28/2020,-78,-38,-88,-83,-66,35
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,5/29/2020,-79,-38,-87,-83,-65,37
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,5/30/2020,-76,-31,-87,-80,-54,28
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,5/31/2020,-77,-32,-87,-78,-45,24
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,6/1/2020,-72,-24,-83,-75,-58,29
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,6/2/2020,-72,-24,-84,-74,-60,30
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,6/3/2020,-71,-23,-84,-73,-59,30
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,6/4/2020,-72,-25,-84,-73,-60,30
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,6/5/2020,-68,-26,-78,-74,-58,32
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,6/6/2020,-66,-22,-79,-71,-47,25
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,6/7/2020,-68,-24,-80,-69,-39,22
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,6/8/2020,-64,-21,-76,-71,-55,27
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,6/9/2020,-66,-24,-77,-70,-57,28
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,6/10/2020,-66,-24,-77,-71,-57,29
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,6/11/2020,-65,-25,-71,-68,-58,28
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,6/12/2020,-69,-28,-82,-77,-70,36
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,6/13/2020,-64,-21,-78,-69,-45,25
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,6/14/2020,-66,-23,-78,-67,-35,21
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,6/15/2020,-61,-18,-69,-67,-52,26
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,6/16/2020,-61,-16,-74,-67,-55,27
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,6/17/2020,-62,-20,-72,-68,-55,27
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,6/18/2020,-61,-27,-59,-69,-56,28
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,6/19/2020,-63,-31,-62,-71,-55,30
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,6/20/2020,-57,-21,-57,-66,-40,22
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,6/21/2020,-59,-23,-54,-66,-31,19
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,6/22/2020,-58,-26,-58,-67,-53,26
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,6/23/2020,-58,-25,-58,-66,-55,27
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,6/24/2020,-60,-26,-61,-69,-55,28
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,6/25/2020,-59,-25,-59,-67,-54,27
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,6/26/2020,-60,-25,-59,-68,-53,29
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,6/27/2020,-57,-22,-56,-64,-41,23
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,6/28/2020,-62,-28,-61,-65,-32,20
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,6/29/2020,-55,-22,-55,-65,-51,24
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,6/30/2020,-53,-17,-53,-66,-52,25
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,7/1/2020,-55,-19,-55,-68,-52,26
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,7/2/2020,-56,-23,-56,-69,-54,27
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,7/3/2020,-57,-25,-55,-69,-52,28
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,7/4/2020,-57,-27,-55,-68,-41,23
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,7/5/2020,-58,-24,-56,-69,-33,19
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,7/6/2020,-54,-24,-54,-67,-51,25
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,7/7/2020,-54,-21,-54,-69,-54,26
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,7/8/2020,-56,-24,-56,-70,-53,26
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,7/9/2020,-57,-27,-55,-70,-54,27
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,7/10/2020,-57,-25,-56,-69,-52,29
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,7/11/2020,-54,-17,-53,-67,-39,22
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,7/12/2020,-57,-22,-56,-68,-31,19
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,7/13/2020,-57,-28,-58,-71,-52,26
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,7/14/2020,-53,-20,-53,-67,-53,26
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,7/15/2020,-53,-19,-55,-69,-52,26
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,7/16/2020,-53,-19,-54,-68,-53,27
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,7/17/2020,-56,-21,-54,-69,-52,29
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,7/18/2020,-52,-18,-52,-67,-39,22
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,7/19/2020,-56,-23,-55,-68,-32,19
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,7/20/2020,-53,-21,-51,-68,-51,25
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,7/21/2020,-55,-24,-54,-69,-54,27
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,7/22/2020,-56,-23,-55,-70,-53,27
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,7/23/2020,-57,-26,-56,-70,-53,27
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,7/24/2020,-57,-25,-55,-71,-52,29
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,7/25/2020,-54,-23,-52,-67,-40,22
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,7/26/2020,-57,-25,-54,-68,-32,19
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,7/27/2020,-55,-25,-51,-69,-53,25
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,7/28/2020,-55,-22,-54,-69,-54,26
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,7/29/2020,-58,-28,-60,-71,-55,28
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,7/30/2020,-54,-22,-54,-68,-54,26
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,7/31/2020,-59,-27,-62,-76,-67,34
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,8/1/2020,-56,-25,-56,-69,-43,23
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,8/2/2020,-55,-20,-57,-68,-33,19
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,8/3/2020,-43,-2,-39,-60,-51,22
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,8/4/2020,-68,-35,-61,-82,-61,31
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,8/5/2020,-67,-35,-61,-83,-60,31
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,8/6/2020,-68,-37,-62,-82,-61,32
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,8/7/2020,-70,-41,-64,-83,-60,34
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,8/8/2020,-66,-32,-60,-80,-47,27
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,8/9/2020,-71,-41,-68,-81,-43,24
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,8/10/2020,-64,-32,-58,-82,-58,30
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,8/11/2020,-65,-33,-59,-81,-60,30
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,8/12/2020,-65,-32,-59,-82,-59,31
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,8/13/2020,-66,-34,-60,-82,-60,31
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,8/14/2020,-66,-32,-60,-82,-58,33
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,8/15/2020,-64,-29,-58,-80,-46,26
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,8/16/2020,-67,-31,-62,-79,-41,23
PH,Philippines,National Capital Region,,,PH-00,,ChIJbTgmYNLIlzMR0HiSrNoj7V8,8/17/2020,-63,-31,-57,-81,-57,29
